DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPhie;nmrPhiT;nmrPerm;PE;RES10;RES90
2180,038;12,2679;2,408;67,7472;117,0787;10,502;0,1724;0,1332;0,1565;0,1565;195,7457;5,2773;543,1503296;963,2435
2180,1904;12,2724;2,404;67,6803;118,9001;10,4044;0,1702;0,1269;0,1517;0,1517;138,8085;5,4048;553,067627;978,4698
2180,3428;12,267;2,4016;66,7912;119,0925;10,3687;0,1813;0,1207;0,147;0,147;98,2805;5,4957;557,6497803;957,1931
2180,4952;12,2688;2,4037;65,6046;117,2383;10,9524;0,1883;0,1215;0,1472;0,1472;104,6848;5,5163;557,6497803;957,1931
2180,6476;12,2638;2,4192;65,1762;114,5701;11,4675;0,1912;0,1269;0,1455;0,1455;207,14;5,4457;561,4389038;957,1931
2180,8;12,2555;2,4413;65,022;112,1493;12,0308;0,1839;0,1322;0,1435;0,1435;586,9336;5,3208;562,6445923;957,1931
2180,9524;12,2513;2,4547;64,8443;110,81;11,6889;0,1806;0,1311;0,1412;0,1412;665,3358;5,1919;566,7503052;909,1241
2181,1048;12,2469;2,4562;64,5836;109,8129;11,1738;0,1834;0,1299;0,139;0,139;771,5024;5,0771;567,7235718;1003,3763
2181,2572;12,2421;2,448;64,3888;109,316;10,6482;0,1873;0,128;0,139;0,139;504,1141;5,0231;559,0789795;966,745
2181,4096;12,2438;2,4463;64,0484;108,9425;10,7842;0,1811;0,1328;0,1456;0,1456;486,8143;4,9725;553,3118896;904,6859
2181,562;12,2446;2,4609;64,4248;108,1346;10,9979;0,1729;0,1289;0,1429;0,1429;357,0673;4,7916;544,0333862;849,6526
2181,7144;12,2428;2,4842;64,7008;107,5538;11,103;0,1586;0,1238;0,1386;0,14;222,593;4,4682;510,1000977;800,0067
2181,8668;12,2387;2,4942;64,1099;106,9244;11,3875;0,1612;0,1186;0,1343;0,1372;143,9302;4,2155;488,4804993;756,0609
2182,0192;12,2296;2,4783;63,7645;107,1681;10,8619;0,1604;0,1115;0,1289;0,1309;96,5084;4,2816;465,8457947;754,2596
2182,1716;12,2477;2,4566;63,7328;108,8094;10,8578;0,1784;0,1163;0,1317;0,1344;134,6214;4,6021;469,0213928;844,4196
2182,324;12,2501;2,4427;64,14;109,2052;10,7793;0,1893;0,1271;0,1422;0,1449;225,4766;4,8922;469,0213928;795,4072
2182,4764;12,2531;2,4427;64,8329;108,5429;10,9881;0,2091;0,1326;0,1478;0,1491;319,8019;4,9909;468,2237854;754,2596
2182,6288;12,2556;2,4434;64,9776;108,9332;10,9222;0,2196;0,1381;0,1533;0,1533;456,1025;4,9334;455,0658875;748,2971
2182,7812;12,2455;2,4437;65,5078;111,339;10,8536;0,2238;0,1494;0,1621;0,1621;965,0852;4,8342;456,5578003;685,2595
2182,9336;12,2455;2,4352;65,4528;114,003;11,2225;0,2114;0,16;0,1685;0,1687;2752,3733;4,7983;473,0411072;716,0502
2183,086;12,2476;2,4264;65,5839;115,7112;11,4257;0,1996;0,1607;0,1691;0,1764;1014,6544;4,8334;501,4632874;722,0363
2183,2384;12,2513;2,4181;65,8208;116,3369;11,419;0,1909;0,157;0,1683;0,1729;870,4771;4,923;511,9092102;761,9789
2183,3908;12,2425;2,4188;65,8668;116,0751;12,0326;0,1942;0,1533;0,1676;0,1694;744,9648;4,9831;513,6801147;796,7795
2183,5432;12,2405;2,4179;65,6884;116,1912;11,6549;0,1995;0,1492;0,1648;0,1652;645,5383;5,0155;523,5831299;820,1293
2183,6956;12,2447;2,4155;65,4322;116,727;11,7737;0,2039;0,1501;0,1642;0,1642;828,1085;5,0318;538,7025757;871,8675
2183,848;12,2486;2,4072;64,3918;116,6708;10,7225;0,2058;0,1553;0,1695;0,1695;993,3715;5,0751;559,8776855;841,8653
2184,0004;12,2477;2,3999;63,7848;116,3181;11,581;0,199;0,1561;0,1714;0,1718;862,3911;5,1274;583,135498;957,1931
2184,1528;12,2467;2,4032;64,3199;116,3126;11,1255;0,1896;0,1569;0,1732;0,1742;762,6948;5,1436;592,6303711;937,5213
2184,3052;12,2479;2,4159;66,3467;117,2121;12,2364;0,182;0,1503;0,1668;0,1678;585,3155;5,1;586,9923706;970,1271
2184,4576;12,2467;2,4244;67,3231;118,0203;11,6225;0,1773;0,1424;0,155;0,1598;438,1304;5,0624;587,6644287;1072,0601
2184,61;12,2413;2,4248;66,4826;117,7766;12,0265;0,1679;0,1373;0,1484;0,1526;432,9922;5,0527;592,2172852;997,2216
2184,7624;12,2384;2,4316;65,3555;116,3465;11,0207;0,159;0,1385;0,1507;0,1547;417,3662;4,9864;598,7119751;986,1655
2184,9148;12,2326;2,4447;64,0751;114,2721;10,2954;0,1562;0,1397;0,1531;0,1568;404,2332;4,8642;617,1273804;1024,519
2185,0672;12,2296;2,4539;63,1159;112,437;9,4793;0,1455;0,1269;0,1442;0,1478;176,4417;4,7862;629,6412964;1024,519
2185,2196;12,2278;2,4612;63,3324;111,0835;10,0812;0,1304;0,1028;0,1227;0,1286;43,1646;4,7849;632,9415283;990,5217
2185,372;12,2292;2,48;63,878;109,6476;10,4561;0,122;0,0971;0,1131;0,1195;38,2321;4,758;629,8311768;992,8654
2185,5244;12,2341;2,5014;65,6743;109,4649;10,5528;0,1363;0,1032;0,1187;0,1231;61,5882;4,6773;629,8311768;1024,519
2185,6768;12,2368;2,4903;66,6585;111,5673;10,4765;0,1672;0,1094;0,1244;0,1268;101,2031;4,7481;619,3023071;1069,0035
2185,8292;12,2529;2,4608;66,3046;115,2063;10,4765;0,1842;0,1279;0,144;0,144;269,7013;4,9779;611,6655273;1014,178
2185,9816;12,2531;2,4456;65,1507;116,2226;10,7568;0,1871;0,1261;0,146;0,146;183,1547;5,1903;597,3546753;856,2354
2186,134;12,2275;2,4663;64,25;113,7733;10,7342;0,1694;0,1156;0,1378;0,1378;97,5022;5,1825;585,3687744;862,8243
2186,2864;12,2165;2,4987;62,6141;109,5529;11,8905;0,1517;0,1082;0,1298;0,1298;71,5445;5,0248;583,4884033;938,1119
2186,4388;12,2329;2,5213;61,3244;104,9023;11,9255;0,128;0,1009;0,1218;0,1218;51,3243;4,8632;599,21521;915,3305
2186,5912;12,2319;2,5286;60,9374;101,844;12,1073;0,1116;0,0862;0,106;0,106;23,9322;4,7806;605,8278198;990,1428
2186,7436;12,2327;2,5233;61,2226;100,0529;11,0568;0,114;0,0865;0,1061;0,1061;24,7929;4,7744;610,2280273;1024,519
2186,896;12,2314;2,4994;62,5525;100,4854;10,7765;0,1412;0,1024;0,1227;0,1227;57,6408;4,8961;607,1201172;1084,2791
2187,0484;12,2347;2,4712;63,3407;104,4429;10,3301;0,1708;0,1116;0,1327;0,1332;84,0858;5,0751;596,6945801;985,5028
2187,2008;12,2381;2,4453;63,7891;109,4074;10,6048;0,1804;0,1208;0,1426;0,1436;118,8746;5,2629;603,8770752;957,1931
2187,3532;12,2424;2,4411;63,8778;111,6122;10,8851;0,1706;0,1307;0,1526;0,1537;179,8684;5,3134;586,7664185;1014,64
2187,5056;12,2477;2,4471;63,6563;110,6762;10,8851;0,1638;0,1294;0,1524;0,1567;135,6863;5,2642;583,4884033;1024,519
2187,658;12,249;2,4569;63,5877;108,37;11,7557;0,1594;0,1276;0,149;0,1566;116,2292;5,1666;573,9171143;910,0245
2187,8104;12,2495;2,4616;63,5131;106,3387;12,1762;0,1609;0,1284;0,1488;0,1559;128,8903;5,0735;554,1901245;1015,3776
2187,9628;12,2521;2,4649;63,0165;105,1731;12,6569;0,1755;0,1293;0,1487;0,1553;143,7462;4,9826;548,1328125;903,7158
2188,1152;12,2506;2,4667;63,287;105,2912;12,0953;0,1807;0,1343;0,1505;0,1512;331,5795;4,9144;538,6831055;897,7288
2188,2676;12,2488;2,4686;63,6423;106,7377;11,0568;0,1852;0,1366;0,1483;0,1488;617,6697;4,8969;529,3381958;957,1931
2188,42;12,2505;2,4664;64,2796;107,6337;10,3728;0,1726;0,1264;0,135;0,1386;397,9312;4,9414;519,6937866;844,7745
2188,5724;12,2438;2,468;65,1297;107,5021;9,7891;0,1692;0,1246;0,1326;0,1368;368,4198;4,9444;490,9165955;838,043
2188,7248;12,2362;2,4687;63,3432;107,2336;10,0294;0,1677;0,1228;0,1301;0,135;340,7196;4,8894;480,0232849;722,2803
2188,8772;12,2349;2,4749;61,3141;106,0557;9,8206;0,1655;0,114;0,1208;0,1235;336,9931;4,7601;478,5369873;788,541
2189,0296;12,2383;2,4849;61,1688;106,6753;9,7863;0,159;0,1117;0,1202;0,1202;361,4895;4,6082;463,2898865;716,0502
2189,182;12,2369;2,4883;62,5326;107,4043;10,1304;0,1716;0,1211;0,133;0,133;323,152;4,5125;444,5775146;716,0502
2189,3344;12,2358;2,4653;64,8491;108,6499;10,1304;0,1872;0,1319;0,1452;0,1452;437,3046;4,5752;421,3163147;722,8013
2189,4868;12,2378;2,4339;65,4594;112,3656;10,6111;0,2013;0,1428;0,1575;0,1575;580,0697;4,743;406,4700928;722,3871
