DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2163,9552;12,4227;4,6288;68,023;123,2103;13,0512;0,0424;0;;0;0;9,9751;90,6141;6,8785
2164,1076;12,4248;4,6288;68,0836;123,3831;12,3812;0,0436;0,0626;4,121200085;0,0847;0,0847;9,9825;85,5056;3,2845
2164,26;12,4257;4,6288;67,9674;122,9095;12,6507;0,0417;0,0626;4,118899822;0,0847;0,0847;9,9698;58,1721;1,2127
2164,4124;12,4089;4,6288;68,2336;123,1906;13,3299;0,0436;0,0626;4,121200085;0,0847;0,0847;9,9873;26,0502;1,1228
2164,5648;12,3972;4,6288;68,4643;123,0327;13,442;0,0424;0,0626;4,118299961;0,0846;0,0846;9,983;41,7765;1,3141
2164,7172;12,4055;4,6288;68,4618;122,4627;13,1311;0,0384;0,0625;4,115399837;0,0846;0,0846;9,9872;32,9157;2,5378
2164,8696;12,4183;4,6288;68,6696;122,4162;12,2823;0,0282;0,0626;4,118899822;0,0847;0,0847;9,9872;37,4061;4,0238
2165,022;12,4536;4,6288;68,3279;122,2688;12,9402;0,0249;0,0626;4,118899822;0,0847;0,0847;9,9914;9086,6025;14386,0674
2165,1744;12,4472;4,6288;67,9291;121,8153;12,4252;0,0301;0,0626;4,121200085;0,0847;0,0847;9,9901;6153,7295;9721,8574
2165,3268;12,4409;4,6288;67,9846;121,1016;11,9553;0,0403;0,0626;4,121799946;0,0847;0,0847;9,9483;871,0418;1312,0358
2165,4792;12,4273;4,6288;67,7068;121,292;10,9027;0,0474;0,0626;4,122499943;0,0847;0,0847;9,8829;41,8603;9,3683
2165,6316;12,4248;4,6288;67,022;122,8253;11,2048;0,0472;0,0626;4,118899822;0,0847;0,0847;9,7979;80,8996;10,6491
2165,784;12,4444;4,6288;67,5023;124,9909;11,7754;0,0447;0,0626;4,118899822;0,0847;0,0847;9,763;134,7173;11,0691
2165,9364;12,4608;4,6288;68,2396;124,6209;12,1043;0,0444;0,0626;4,122499943;0,0847;0,0847;9,8041;118,4182;11,4529
2166,0888;12,4651;4,6288;68,6389;122,4482;12,6749;0,043;0,0626;4,120699883;0,0847;0,0847;9,8055;100,1057;12,4495
2166,2412;12,4319;4,6288;69,5533;121,6557;12,4064;0,0372;0,0626;4,118899822;0,0847;0,0847;9,805;76,6114;10,7329
2166,3936;12,4208;4,6288;67,4679;122,679;11,9492;0,0256;0,0626;4,122499943;0,0847;0,0847;9,8293;97,1973;12,1304
2166,546;12,4114;4,6288;67,1495;124,7439;11,3786;0,0185;0,0626;4,122499943;0,0847;0,0847;9,9229;129,9966;12,3414
2166,6984;12,4271;4,6288;67,8479;124,6175;11,3115;0,018;0,0626;4,118899822;0,0847;0,0847;10;161,104;30,079
2166,8508;12,4356;4,6288;68,5657;122,8756;11,6472;0,0184;0,0626;4,120699883;0,0847;0,0847;10;213,353;33,351
2167,0032;12,4304;4,6288;69,9479;122,0295;11,6955;0,018;0,0626;4,122499943;0,0847;0,0847;10;222,101;49,8449
2167,1556;12,4426;4,6288;69,7445;122,5846;12,3207;0,0184;0,0626;4,122499943;0,0847;0,0847;9,9706;120,2824;52,884
2167,308;12,4277;4,6288;68,9117;123,4374;12,9584;0,0212;0,0626;4,122499943;0,0847;0,0847;9,9649;150,4254;22,9065
2167,4604;12,4258;4,6288;68,7026;122,8463;12,608;0,0298;0,0626;4,128200054;0,0847;0,0847;9,9504;252,6661;9,9158
2167,6128;12,4243;4,6288;68,0064;121,8652;12,4192;0,0306;0,0626;4,125400066;0,0847;0,0847;9,9653;93,1115;8,54
2167,7652;12,4098;4,6288;67,4109;121,8226;11,6472;0,025;0,0626;4,122499943;0,0847;0,0847;9,9711;53,775;8,8963
2167,9176;12,3969;4,6288;67,5533;122,5468;12,1388;0,0178;0,0626;4,125999928;0,0847;0,0847;9,9726;63,908;4,2443
2168,07;12,3919;4,6288;68,0252;122,8529;12,747;0,0157;0,0626;4,125999928;0,0847;0,0847;9,9733;64,4834;4,5538
2168,2224;12,3895;4,6288;68,5626;122,1568;13,5085;0,0161;0,0626;4,125999928;0,0847;0,0847;9,9502;56,9824;5,2633
2168,3748;12,3528;4,6288;68,3659;121,3838;13,5539;0,0146;0,0626;4,125999928;0,0847;0,0847;9,9216;77,9285;7,4769
2168,5272;12,3628;4,6288;68,0296;121,2371;13,2814;0,0101;0,0626;4,125999928;0,0847;0,0847;9,9021;134,1849;11,922
2168,6796;12,3517;4,6288;66,9153;120,9558;12,5535;0,0056;0,0626;4,122499943;0,0847;0,0847;9,9145;146,5907;15,9293
2168,832;12,3554;4,6288;67,0438;120,8653;12,4528;0,0026;0,0626;4,122499943;0,0847;0,0847;9,9135;176,1201;20,7622
2168,9844;12,3719;4,6288;67,4143;120,678;12,3059;0,0002;0,0626;4,125999928;0,0847;0,0847;9,8999;179,5137;19,8498
2169,1368;12,3687;4,6288;67,4553;120,0216;12,0038;-0,0013;0,0626;4,124199867;0,0847;0,0847;9,9044;238,2402;20,6096
2169,2892;12,3632;4,6288;67,7248;120,301;11,1311;-0,0026;0,0626;4,122499943;0,0847;0,0847;9,947;232,058;21,046
2169,4416;12,3643;4,6288;67,2146;120,3437;10,4724;-0,0029;0,0626;4,129499912;0,0847;0,0847;9,9938;256,0035;13234,7305
2169,594;12,3658;4,6288;67,8722;119,7137;10,6738;-0,0036;0,0626;4,129499912;0,0847;0,0847;9,9929;272,9528;2467,6633
2169,7464;12,3628;4,6288;68,1927;119,2824;10,8356;-0,005;0,0626;4,122499943;0,0847;0,0847;9,9386;319,5958;33,4469
2169,8988;12,3666;4,6288;68,7701;118,5776;10,9698;-0,0068;0,0626;4,124199867;0,0847;0,0847;9,9187;339,0079;32,8739
2170,0512;12,3644;4,6288;68,8981;118,416;10,8691;-0,0079;0,0626;4,125999928;0,0847;0,0847;9,9258;1019,5298;30,6747
2170,2036;12,3632;4,6288;69,0492;118,6482;10,9758;-0,0074;0,0626;4,125999928;0,0847;0,0847;9,9479;2401,5537;35,0439
2170,356;12,3671;4,6288;69,1655;118,6441;11,043;-0,0044;0,0626;4,122499943;0,0847;0,0847;9,9613;796,8655;35,9093
2170,5084;12,365;4,6288;67,7655;117,6841;12,1507;0,0046;0,0626;4,133100033;0,0847;0,0847;9,9613;3433,8682;30,5669
2170,6608;12,3591;4,6288;64,0637;115,1989;12,5534;0,0379;0,0626;4,131299973;0,0847;0,0847;9,978;9723,8896;5807,1323
2170,8132;12,3583;4,6288;58,8261;111,6525;12,3185;0,1031;0,0626;4,129499912;0,0847;0,0847;9,9844;2083,3474;1637,3818
2170,9656;12,3456;4,6288;55,2925;108,5921;11,7479;0,1536;0,0626;4,131800175;0,0847;0,0847;9,9844;463,2628;138,0828
2171,118;12,3595;4,6288;54,5096;103,8917;11,6002;0,1671;0,0626;4,131800175;0,0847;0,0847;10;415,3101;36,1586
2171,2704;12,3552;4,6288;54,7962;102,0079;11,6922;0,1584;0,0626;4,135300159;0,0847;0,0847;10;394,2188;31,5531
2171,4228;12,3569;4,6288;53,2465;99,1677;12,2037;0,1516;0,0626;4,133500099;0,0847;0,0847;10;356,3275;31,3653
2171,5752;12,3589;4,6288;50,9107;97,9832;12,5528;0,1493;0,0626;4,131800175;0,0847;0,0847;10;317,631;30,4341
2171,7276;12,3601;4,6288;51,7176;99,2512;13,0791;0,1485;0,0626;4,133100033;0,0847;0,0847;10;311,7957;30,1545
2171,88;12,3614;4,6288;53,3389;98,5356;12,0347;0,1488;0,0626;4,135300159;0,0847;0,0847;10;464,9135;4758,2842
2172,0324;12,362;4,6288;56,1036;101,2161;11,6527;0,1526;0,0626;4,133100033;0,0847;0,0847;10;5003,1563;910,3895
2172,1848;12,3616;4,6288;56,026;105,6666;10,6658;0,1684;0,0626;4,133100033;0,0847;0,0847;10;20797,3672;4418,6411
2172,3372;12,3588;4,6288;56,4965;108,8083;11,8747;0,2056;0,0626;4,133100033;0,0847;0,0847;9,9894;4495,5845;5752,8545
2172,4896;12,3602;4,6288;57,8926;114,1398;12,056;0,2609;0,0626;4,136600018;0,0847;0,0847;9,9894;1814,972;945,9742
2172,642;12,358;4,6288;61,065;121,3939;14,6875;0,3172;0,0626;4,133100033;0,0847;0,0847;9,9894;771,1122;45,0796
2172,7944;12,3527;4,6288;65,875;126,644;14,9822;0,3372;0,0626;4,133100033;0,0847;0,0847;10;614,6096;44,1094
2172,9468;12,3407;4,6288;67,7306;130,2439;16,7088;0,3545;0,0626;4,134200096;0,0847;0,0847;10;705,1525;47,9673
2173,0992;12,3421;4,6288;68,6235;131,7708;16,9391;0,3554;0,0626;4,135300159;0,0847;0,0847;10;12488,3379;6031,8687
2173,2516;12,3398;4,6288;70,1508;136,5689;17,1095;0,3757;0,0626;4,133100033;0,0847;0,0847;10;9654,9531;46544,4453
2173,404;12,3149;4,6288;71,3526;142,0798;16,2886;0,3731;0,0626;4,129499912;0,0847;0,0847;10;14577,5869;34925,7227
2173,5564;12,3076;4,6288;73,5222;147,7146;16,2557;0,3987;0,0626;4,135300159;0,0847;0,0847;10;2725,4907;54628,6758
2173,7088;12,31;4,6288;78,1759;151,2565;16,8102;0,395;0,0626;4,134200096;0,0847;0,0847;10;4248,6211;13057,8154
2173,8612;12,3126;4,6288;80,3567;151,6139;17,8072;0,4256;0,0626;4,133100033;0,0847;0,0847;10;2750,842;756,1661
2174,0136;12,313;4,6288;81,3313;150,5448;15,9652;0,4509;0,0626;4,138800144;0,0848;0,0848;10;5107,5195;15375,4854
2174,166;12,3077;4,6288;78,66;142,2981;14,4483;0,4646;0,0626;4,129499912;0,0847;0,0847;9,9892;3664,571;3127,1912
2174,3184;12,2938;4,6288;73,6769;133,2476;13,1583;0,4244;0,0626;4,136600018;0,0847;0,0847;9,9701;4869,2617;416,1502
2174,4708;12,2955;4,6288;64,2738;121,8316;13,3653;0,3537;0,0626;4,134799957;0,0847;0,0847;9,9661;9515,4658;183,5288
2174,6232;12,2995;4,6288;59,3719;113,8989;12,8351;0,3082;0,0626;4,133100033;0,0847;0,0847;9,9769;5460,876;106,6237
2174,7756;12,2986;4,6288;60,1262;110,9979;12,2701;0,2859;0,0626;4,136600018;0,0847;0,0847;9,9961;15370,2539;135,0693
2174,928;12,2918;4,6288;61,2684;112,5076;11,4254;0,2783;0,0626;4,136600018;0,0847;0,0847;10;5008,3652;274,6977
2175,0804;12,2741;4,6288;62,2918;114,1179;11,5222;0,2811;0,0626;4,133100033;0,0847;0,0847;9,9904;1923,1427;24807,3457
2175,2328;12,271;4,6288;60,1723;113,1397;11,111;0,2675;0,0626;4,134799957;0,0847;0,0847;9,9076;17051,1914;25874,1973
2175,3852;12,2732;4,6288;56,8044;109,2164;11,5539;0,2539;0,0626;4,136600018;0,0847;0,0847;9,7893;5972,8594;3947,5835
2175,5376;12,2729;4,6288;56,041;105,5706;11,8292;0,2419;0,0626;4,136600018;0,0847;0,0847;9,7195;721,9647;25,1548
2175,69;12,2706;4,6288;56,2576;106,1782;11,8798;0,2492;0,0626;4,136600018;0,0847;0,0847;9,7554;223,9309;21,0352
2175,8424;12,2692;4,6288;58,6973;107,7438;12,056;0,2471;0,0626;4,140100002;0,0848;0,0848;9,8737;176,3636;20,0714
2175,9948;12,2656;4,6288;62,1999;110,1765;12,0709;0,2369;0,0626;4,136600018;0,0847;0,0847;9,9531;150,6025;19,0609
2176,1472;12,2624;4,6288;60,9821;111,1565;11,6407;0,2346;0,0626;4,133100033;0,0847;0,0847;10;116,2812;12,7455
2176,2996;12,2633;4,6288;59,9137;107,3962;11,0534;0,2323;0,0626;4,140100002;0,0848;0,0848;10;100,0941;11,8894
2176,452;12,271;4,6288;57,8826;105,4843;10,7538;0,2308;0,0627;4,143700123;0,0848;0,0848;10;239,519;37,345
2176,6044;12,2738;4,6288;57,0129;105,6717;11,529;0,2132;0,0626;4,140100002;0,0848;0,0848;10;15063,543;59,453
2176,7568;12,2792;4,6288;57,3207;105,0399;11,8453;0,2078;0,0626;4,138400078;0,0848;0,0848;10;15341,8486;61,6026
2176,9092;12,2723;4,6288;55,9104;103,6294;11,9514;0,1955;0,0626;4,136600018;0,0847;0,0847;10;3365,2776;64,1437
2177,0616;12,2728;4,6288;55,018;100,5661;11,6934;0,1789;0,0626;4,136600018;0,0847;0,0847;10;690,579;61,7407
2177,214;12,277;4,6288;53,5748;98,0641;11,7199;0,1584;0,0627;4,142399788;0,0848;0,0848;10;609,7692;62,6067
2177,3664;12,3011;4,6288;53,009;97,6548;11,7404;0,1432;0,0626;4,136600018;0,0847;0,0847;10;2168,3623;18273,3867
2177,5188;12,3146;4,6288;53,1235;98,1828;11,5792;0,1433;0,0626;4,138400078;0,0848;0,0848;10;4800,9912;29322,7305
2177,6712;12,3368;4,6288;53,2247;97,4879;10,8884;0,1446;0,0626;4,140100002;0,0848;0,0848;10;1310,4578;5282,9258
2177,8236;12,3462;4,6288;52,7345;96,654;10,9391;0,1477;0,0626;4,140100002;0,0848;0,0848;10;547,6864;145,5933
2177,976;12,3444;4,6288;51,4148;96,1179;11,1326;0,1457;0,0627;4,143700123;0,0848;0,0848;10;8785,1006;3909,2109
2178,1284;12,3643;4,6288;50,898;96,2782;12,0015;0,1448;0,0627;4,143700123;0,0848;0,0848;10;3997,1943;20657,8633
2178,2808;12,3958;4,6288;51,2338;96,0708;12,2987;0,1427;0,0626;4,141900063;0,0848;0,0848;10;1211,4587;4233,4116
2178,4332;12,418;4,6288;52,0594;99,3747;13,0144;0,1412;0,0626;4,140100002;0,0848;0,0848;10;546,8067;144,9697
2178,5856;12,5025;4,6288;52,7033;100,4452;12,984;0,1363;0,0627;4,143700123;0,0848;0,0848;10;478,6187;65,1395
2178,738;12,5178;4,6288;51,9276;100,4003;14,2175;0,1313;0,0627;4,143700123;0,0848;0,0848;10;4734,7651;5251,3789
2178,8904;12,5192;4,617;50,6815;97,9437;35,0119;0,1209;0,0627;4,143700123;0,0848;0,0848;10;12956,9873;5504,1377
2179,0428;12,5132;4,5844;51,0711;98,5436;160,6223;0,1175;0,0626;4,141900063;0,0848;0,0848;10;13442,4531;10018,6992
2179,1952;12,5281;4,5752;49,8588;96,9035;224,1648;0,1153;0,0626;4,140100002;0,0848;0,0848;10;3647,0974;1786,8666
2179,3476;12,5544;4,578;52,9522;99,7867;205,8279;0,1113;0,0627;4,143700123;0,0848;0,0848;10;39054,9453;11265,1719
2179,5;12,5818;4,4234;54,4725;98,1681;79,9167;0,0963;0,0627;4,149499893;0,0848;0,0848;10;52595,8398;68490,7266
2179,6524;12,6424;3,8738;51,6629;95,5352;15,6107;0,0889;0,0627;4,147200108;0,0848;0,0848;10;53894,1484;82583,5391
2179,8048;12,6746;3,2241;53,2216;94,8734;13,4695;0,0852;0,0549;1,865499973;0,0819;0,0819;9,9561;53894,1484;63169,8398
2179,9572;13,1562;2,7382;53,2026;99,7827;15,415;0,0828;0,0472;0,857200027;0,0791;0,0791;9,4999;41694,5078;47455,1211
2180,1096;13,4076;2,6161;54,4764;103,9506;17,0992;0,0656;0,0357;0,327800006;0,079;0,1066;8,6238;7865,7935;31061,6992
2180,262;13,254;2,5912;54,7224;106,4815;17,6153;0,0524;0,0025;0,0022;0,0611;0,1835;7,6444;26,2583;6126,0767
2180,4144;13,3321;2,5772;53,3332;106,8937;17,6308;0,0433;0,001;0,0005;0,0354;0,2071;7,0893;4704,3403;32556,3672
2180,5668;13,4214;2,5747;53,2232;104,329;16,2672;0,0425;0,0059;0,0177;0,034;0,219;7,015;8305,0713;27622,6758
2180,7192;13,4942;2,5815;54,734;97,4491;16,4787;0,0392;0,0108;0,068700001;0,0326;0,231;7,1246;2301,678;5712,6763
2180,8716;13,6099;2,5518;55,9356;94,6708;15,2768;0,0263;0,0105;0,137999997;0,163;0,3446;7,3741;267,545;276,1523
2181,024;13,7861;2,537;56,4314;97,1124;15,5615;0,0226;0,0041;0,045699999;0,3986;0,521;7,7379;680,5263;378,6338
2181,1764;15,2694;2,5796;53,7243;98,7718;14,447;0,0292;0,0018;0,0149;0,6257;0,663;8,0457;23244,2656;506,9859
2181,3288;16,978;2,6903;49,8009;99,5602;15,3535;0,0568;0,0012;0,0061;0,6512;0,6698;7,9561;38331,6836;588,152
2181,4812;17,3182;2,7991;49,7732;98,9944;16,3024;0,0838;0,0005;0,0011;0,6766;0,6766;7,3908;13482,8105;654,2977
2181,6336;17,4791;2,8143;50,65;97,7719;19,0478;0,1075;0,0005;0,0007;0,5658;0,5658;6,6594;1363,0134;579,3119
2181,786;17,6335;2,7808;55,9464;101,8424;21,747;0,1255;0,0004;0,0004;0,4374;0,4374;6,081;466,882;469,4563
2181,9384;17,6185;2,7233;62,6583;110,4901;25,694;0,1566;0,0006;0,0005;0,351;0,3526;5,7416;393,3989;434,1937
2182,0908;17,669;2,6653;65,101;110,6313;29,6614;0,1895;0,005;0,028200001;0,3289;0,3305;5,5358;365,8934;413,9763
2182,2432;17,6165;2,6385;62,3531;107,3121;34,8133;0,2022;0,0094;0,089400001;0,3069;0,3083;5,4435;327,054;380,1024
2182,3956;17,6217;2,6223;58,0346;105,771;36,1482;0,2107;0,0335;0,952700019;0,2493;0,2531;5,4485;280,8481;339,0265
2182,548;17,5101;2,6173;57,9361;106,2618;32,7464;0,2013;0,0616;3,024399996;0,1863;0,1911;5,4648;248,3497;310,9716
2182,7004;17,5444;2,5896;60,0942;107,438;24,3073;0,2019;0,0794;6,479400158;0,143;0,1452;5,3627;220,1569;284,4198
2182,8528;17,6387;2,5651;61,0782;111,3358;17,7273;0,194;0,0775;5,853600025;0,1415;0,1427;5,1837;188,6823;251,0195
2183,0052;17,7043;2,5525;60,9361;111,6037;14,3161;0,1945;0,0755;5,275800228;0,1401;0,1401;4,9855;162,0349;221,5483
2183,1576;17,7826;2,5441;59,7486;108,666;13,7445;0,2004;0,0549;2,281199932;0,1995;0,1995;4,9368;142,0325;197,2451
2183,31;17,8146;2,5485;59,7065;106,139;12,8917;0,2096;0,0298;1,136299968;0,3248;0,3248;4,9735;127,8481;178,8959
2183,4624;17,8079;2,5675;58,0545;104,5129;12,8308;0,2274;0,0148;0,494599998;0,4598;0,4599;5,0713;119,3997;168,6982
2183,6148;17,7727;2,606;58,4479;103,0086;13,2344;0,2351;0,0124;0,39320001;0,4909;0,494;5,0859;114,6361;162,284
2183,7672;17,7733;2,626;58,4606;102,104;12,9712;0,2259;0,0099;0,286799997;0,5221;0,5282;5,0491;113,6353;160,6143
2183,9196;17,8401;2,6497;58,6814;101,7544;13,8484;0,2004;0,0081;0,183899999;0,51;0,5239;4,9426;117,3715;165,438
2184,072;17,8712;2,6866;57,128;97,891;14,8681;0,1743;0,0069;0,129199997;0,5028;0,5132;4,6838;123,8289;172,095
2184,2244;18,047;2,7125;53,2653;94,3309;19,2101;0,1634;0,0056;0,092900001;0,5278;0,5364;4,2826;129,777;178,2325
2184,3768;18,0948;2,693;54,4358;93,4853;25,1375;0,1621;0,0049;0,075499997;0,5496;0,5571;3,8599;132,7456;181,1341
2184,5292;18,1682;2,639;57,4164;95,6562;31,4203;0,175;0,0042;0,058400001;0,5715;0,5778;3,6331;131,9743;180,3781
2184,6816;18,1754;2,5817;59,2318;100,0947;34,6109;0,1839;0,0037;0,048900001;0,5814;0,5886;3,7046;134,2829;182,9257
2184,834;18,1252;2,5566;59,9918;101,3394;31,973;0,2008;0,006;0,103200004;0,5147;0,5261;4,0818;138,6491;184,8574
2184,9864;18,1889;2,5721;57,4811;102,2882;27,48;0,2067;0,0134;0,317299992;0,3961;0,4074;4,7231;139,3426;183,4609
2185,1388;18,2288;2,5965;58,6808;103,6467;23,3025;0,2202;0,019;0,50819999;0,3449;0,3551;5,3507;133,654;175,2312
2185,2912;18,2914;2,6197;61,6219;104,8657;22,8124;0,2186;0,0246;0,658999979;0,2937;0,3028;5,8391;124,8363;164,0579
2185,4436;18,3992;2,6219;62,7753;109,0603;22,9091;0,2172;0,0331;0,995899975;0,2583;0,2633;6,157;115,513;150,7284
2185,596;18,4766;2,6037;64,622;111,72;22,0539;0,2167;0,0361;1,119600058;0,2506;0,2512;6,1933;109,8168;143,1772
2185,7484;18,4173;2,5884;62,828;111,3536;20,0441;0,2167;0,0366;0,862100005;0,2082;0,2089;6,0038;107,476;138,8227
2185,9008;18,3845;2,5564;65,1603;112,9407;18,7449;0,2395;0,0365;0,657700002;0,1756;0,1763;5,5664;104,5438;133,601
2186,0532;18,4287;2,5488;64,2445;112,3177;18,8139;0,2359;0,0363;0,487599999;0,1429;0,1437;5,1844;102,0098;129,588
2186,2056;18,3689;2,5467;60,2869;111,1695;20,1296;0,2283;0,0394;0,420300007;0,0954;0,0991;4,9368;99,6063;124,8953
2186,358;18,4307;2,5555;59,4006;108,2482;20,6871;0,2001;0,0464;0,756699979;0,0882;0,1027;4,8223;98,305;121,1546
2186,5104;18,3456;2,5641;60,9371;111,5504;20,4865;0,1901;0,0554;1,530699968;0,1026;0,121;4,7171;94,123;115,8516
2186,6628;18,4957;2,5423;62,9346;117,3212;20,0519;0,222;0,0601;2,095000029;0,1088;0,1256;4,6501;81,9451;101,0037
2186,8152;18,4781;2,488;66,6792;118,6379;20,0773;0,2726;0,0648;2,817199945;0,115;0,1303;4,7402;72,7302;90,5505
2186,9676;18,3391;2,4462;68,5647;115,1939;21,1486;0,3107;0,0708;4,164299965;0,1193;0,1257;4,953;63,8291;80,1527
2187,12;17,7295;2,4377;67,9595;110,1504;22,5031;0,2589;0,0689;3,895299911;0,1123;0,1149;5,1846;55,82;71,17
2187,2724;17,4054;2,4748;63,544;102,5247;23,958;0,1788;0,0571;1,737499952;0,0994;0,1032;5,2295;47,8806;62,2503
2187,4248;12,8281;2,5162;59,3039;97,3139;25,6207;0,1204;0,0545;1,411800027;0,0991;0,1065;5,2181;42,0388;55,5697
2187,5772;12,3549;2,5641;54,9293;98,0413;26,4102;0,0993;0,0519;1,167600036;0,0988;0,1098;5,1242;38,1598;50,93
2187,7296;12,3243;2,5987;54,71;98,0371;26,7581;0,1096;0,0695;3,779099941;0,114;0,1284;4,9297;37,473;49,8329
2187,882;12,3062;2,6119;58,4227;99,9383;25,5246;0,1455;0,0827;8,953399658;0,1189;0,1281;4,5846;40,7137;53,5592
2188,0344;12,3031;2,5964;61,6302;102,0119;24,7673;0,1669;0,0854;12,7531004;0,116;0,1195;4,2041;42,1815;55,1292
2188,1868;12,2994;2,577;62,6649;103,8005;25,2101;0,1624;0,0803;9,533699989;0,1124;0,1142;3,8896;43,5167;56,4723
2188,3392;12,2995;2,5665;61,6878;103,8031;29,07;0,1418;0,0752;7,009600163;0,1089;0,1089;3,6349;43,5583;56,4598
2188,4916;12,298;2,5573;61,2143;103,4083;32,4209;0,1333;0,0733;6,04610014;0,1081;0,1081;3,3958;43,1116;55,6619
2188,644;12,2994;2,5409;62,2109;105,0152;33,396;0,1337;0,0868;16,04100037;0,1158;0,1158;3,2713;47,6976;60,5207
2188,7964;12,2994;2,5173;62,6967;108,9027;28,935;0,1371;0,1029;78,50969696;0,1195;0,1195;3,4329;58,1197;71,1954
2188,9488;12,2977;2,5096;60,6245;109,2088;21,6176;0,1402;0,1072;114,5952988;0,1213;0,1221;3,8013;71,3887;84,7277
2189,1012;12,2967;2,5094;61,802;109,0307;15,5335;0,1406;0,1115;170,509201;0,123;0,1248;4,146;79,6637;93,1128
2189,2536;12,3055;2,5149;60,2636;106,8819;13,3512;0,1332;0,1092;93,63939667;0,1215;0,1276;4,2493;84,7392;98,4619
2189,406;12,3069;2,5197;59,8583;105,9263;13,7381;0,1349;0,1051;56,2560997;0,1188;0,128;4,1307;87,3018;101,2333
2189,5584;12,3166;2,521;60,1063;104,4797;13,6736;0,1509;0,0982;36,69279861;0,1149;0,1226;3,9536;87,8639;102,6534
2189,7108;12,3198;2,5229;60,5208;103,6396;14,4153;0,1552;0,0876;18,97590065;0,1065;0,1135;3,7933;85,6658;101,3249
2189,8632;12,3187;2,5286;61,3939;102,2638;14,0712;0,1405;0,077;9,348600388;0,0981;0,1044;3,726;78,2671;94,6984
2190,0156;12,3183;2,5376;59,3349;100,5845;14,9133;0,1112;0,0551;1,68809998;0,0786;0,0878;3,8299;71,8922;89,0757
2190,168;12,3327;2,5569;57,5577;99,592;14,0164;0,0908;0,0505;1,112499952;0,0715;0,0851;4,0359;69,26;86,5906
2190,3204;12,3379;2,5862;54,4163;96,2455;13,7318;0,0753;0,0519;1,448099971;0,0698;0,0783;4,2176;70,8853;88,8585
2190,4728;12,3438;2,6284;52,2702;93,9094;13,1923;0,0539;0,0491;1,149500012;0,0658;0,0748;4,2545;71,9276;90,1111
2190,6252;12,3418;2,6614;51,7433;93,3659;12,8509;0,0264;0,0464;0,900600016;0,0618;0,0712;4,2114;72,383;90,5166
2190,7776;12,3459;2,6768;49,4712;88,4375;12,609;0,0098;0,0341;0,226999998;0,0476;0,0593;4,1194;73,8196;92,1856
2190,93;12,3473;2,6741;49,881;86,6021;12,652;0,0022;0,0229;0,0438;0,0359;0,0462;4,035;74,5125;92,6523
2191,0824;12,3444;2,6703;51,6175;87,7432;13,4898;0,0008;0,0167;0,0125;0,0329;0,0357;4,0005;71,1055;88,9865
2191,2348;12,3381;2,6728;53,966;91,7843;18,0649;0,0024;0,0135;0,0059;0,0333;0,0348;4,0743;63,17;80,1373
2191,3872;12,3374;2,6828;56,7366;97,2686;25,4547;0,0102;0,0103;0,0025;0,0337;0,0339;4,2294;57,5249;74,1075
2191,5396;12,3369;2,6927;55,5996;97,5697;28,7507;0,0179;0,007;0,001;0,0329;0,0361;4,4082;59,4922;75,8078
2191,692;12,3395;2,698;53,004;94,2772;26,0938;0,0198;0,0077;0,0012;0,0289;0,0355;4,5592;64,8835;81,6533
2191,8444;12,3302;2,7013;50,1464;91,5537;18,0601;0,0125;0,0127;0,0051;0,0295;0,0368;4,6253;69,2615;86,3113
2191,9968;12,3193;2,7007;49,6825;90,944;14,4228;0,0094;0,0162;0,0123;0,0343;0,0419;4,6002;67,2054;83,9948
2192,1492;12,3168;2,6925;50,4704;92,5198;14,1697;0,0166;0,0197;0,0254;0,0391;0,047;4,4994;62,4936;79,351
2192,3016;12,3161;2,6805;50,4682;94,9285;15,5931;0,0468;0,0277;0,0995;0,0526;0,0664;4,3237;55,5112;71,7337
2192,454;12,3062;2,6645;49,4706;94,7076;16,5928;0,0843;0,0453;0,678499997;0,0736;0,0866;4,1125;49,0439;64,4315
2192,6064;12,3042;2,6464;49,7116;95,0522;18,0794;0,1183;0,0759;6,981500149;0,1023;0,1119;3,8746;47,6781;61,9789
2192,7588;12,3;2,6176;53,7064;96,766;19,6955;0,1314;0,084;11,20629978;0,1107;0,1202;3,6647;51,0493;64,8008
2192,9112;12,2988;2,5901;58,4657;98,4731;20,467;0,1165;0,092;17,32839966;0,1191;0,1285;3,4859;55,4657;68,6589
2193,0636;12,2982;2,577;62,9962;101,7065;22,724;0,0836;0,0807;8,319700241;0,1127;0,1232;3,3938;55,6738;68,2788
2193,216;12,306;2,5936;62,627;102,0265;28,6671;0,0458;0,0503;1,039299965;0,0849;0,0925;3,4259;51,7843;64,1959
2193,3684;12,3099;2,6204;60,0243;101,2411;38,1296;0,0316;0,0233;0,0504;0,0548;0,0572;3,6626;47,5289;59,4212
2193,5208;12,3189;2,6539;56,6278;97,7283;46,0117;0,0355;0,0194;0,025900001;0,048;0,0521;3,9906;46,6514;58,9459
2193,6732;12,3049;2,6797;54,0502;94,3886;49,4593;0,0397;0,0155;0,0118;0,0412;0,047;4,2835;44,6552;56,7848
2193,8256;12,3053;2,6998;53,7044;94,7125;46,6928;0,0378;0,0103;0,0035;0,0344;0,0441;4,3971;42,8017;54,5078
